frame.time_relative,frame.protocols,ip.version,_ws.col.protocol,ip.hdr_len,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ipv6.src,ipv6.dst,tcp.analysis,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,icmpv6.code,icmpv6.type,udp.length,udp.port,icmp.code,icmp.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.user_agent,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,rdp.negReq.selectedProtocol,data,encrypted
12.332246,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x7204,0x02,False,True,False,56.0,17.0,0xa7e2,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f481d2cdd79e700003549bede000110e190040583ae4148b8f3bf4029e4dd5de39a58586e9ccf61eb3e32549fd1d88d7ea9d5e4c2e918fd27f6cc2e2bc978f36f684c7831d7441be309a948477f2e884b56f8f27a4f1947d0280e474b3254458bd4889dd01c0e2b4216b3c9ad7489a31cd7ec3614c977d5a48ec9fb593f63b623,0
12.339507,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xbec4,0x02,False,True,False,112.0,6.0,0xa4af,20.190.159.73,192.168.50.160,52.0,,,1.0,443.0,443.0,59945.0,0.0,1.0,32.0,0x0012,False,True,False,False,True,False,False,65535.0,0x8bb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.339631,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xeb30,0x02,False,True,False,128.0,6.0,0x684f,192.168.50.160,20.190.159.73,40.0,,,1.0,59945.0,59945.0,443.0,1.0,1.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0xca73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.340175,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd1c9,0x02,False,True,False,57.0,17.0,0x46c2,66.22.243.52,192.168.50.160,206.0,,,,,,,,,,,,,,,,,,,,,,186.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7302d832499c00002466bede0001108e9002c3c1f25f30743e2518323062ddb13a1f718d1063d95a97b340e614df4d7f5cb1313bed6c8e306d311e53820bfb00c4c49d62f8f1ef44aabf2dd4d1f2fff678daf1cd2f4d0ea1a6ff0b2e9827eb2ed894c9c76f3d1658d6b89d1fc4829cc0007c9a6a06ac6a0529951fd8fc002dc09ccf974d44274fb7bbba69cd57e36d778f0615440c1abb42f2ba6ef5b8de847147d67659b50f8ab8fb06022a24bc8ba7,0
12.340773,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0xeb31,0x02,False,True,False,128.0,6.0,0x6769,192.168.50.160,20.190.159.73,269.0,,,1.0,59945.0,59945.0,443.0,1.0,1.0,20.0,0x0018,False,False,False,True,True,False,False,132352.0,0x67c9,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0x0303,1.0,,,,,,,,,1
12.345013,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x7205,0x02,False,True,False,56.0,17.0,0xa51b,66.22.243.9,192.168.50.160,868.0,,,,,,,,,,,,,,,,,,,,,,848.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f4836de5c4ee0000354abede000322c63fcde2000816318f1400520779dc4dd48dd19b6b8bbf5b3ec9895117b7d81c9d7119fae2bc6fe35a1cb7ac535bf796810af9859126a86858d9442b29eebd71bc8f7c905197127dd23ffe94fa542c78ab56cbe4730a28b5fc850f342f735dc2ad38a218b975f45226c0fd3421d00e654a01bba4898c4116b3d710c5c92e70251feaaa7f6eab1d0d7c0398e21ecbdf32e9c57a0cbd0cb7829d88bfe9d35d8d276de05dfde7d3b7c6b189d35a51cfc0ea43e36c1935ad2bc13e0e8015ce3654c71e8fe906c6b735e9f570d57ddb3799cd3b9dd3f847e1446c58870c8f237d92e765f2e228b92a4ec4d3b95539aaccdfd3d4f4cbae6683191525fd7d1d3cff4677ad21bf44168797450e0b71cefb4b7b49a74b708474a8b948398549bea8413010a42cc379328207d15937777a8a66d351d6d24d42ae735d94b25787ab8d1e254899ef2516328423f32807d98ec55f88df179388d47ee634c7b2e66e750bbbca07b7295f3d38f059ab879fdd47f8eb2a30bd9244395f89f7558298ef2c8e447a3a59a3975e7665ad32d03b03f705f3ce54640228d8276d2cc466ac7fbd08efc09722dd67fd468aabf69c331932d707ea42b4b4d2877e16366a1420e504ebe74bc9c967f43bc0105bda6edae3029c223907f02ce1846719484547f56428a079c76471df4447b593346459762e42be43387b07ecf52dedbd93c85d4cd1b8641c5d6ba1e26305b7c78815109a1f0ec225fb66709389d827de5db980107b9001bc3a344a9b17c4460af86391f2ba5fd08b398b054be03392548a9e4064e5acf224a8e01374bf30099212cbd29f87f37729600764005761d95c58e4e824dd8172b12b2471953ddd9000e2b7ed601b45995137c46dcd04c25509b3c5cdfe255aa184e5f9cb0a490ec3f7d6c08403cc43d04b5bf4725fb27acb1bc9b1c5969f68e0faa1b27cfd6a6b0adaedde272820180afed9944e212b3b6b6896af54563c9b92cca0dbd532c74efe8621a43c5804a4a0174c416bd99a0770b783e38004817e4533f462e8cecd30c135520cbebcf84e84d4f16d02ec200f82b267e3980aa0ca3b3792af6641ae72401c178516227cd1aaf625c3327c39896962a67150855ea80416b3db47d358077ad4ed5e88541c767839caa079442256d410f3,0
12.353819,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd842,0x00,False,False,False,128.0,17.0,0x3a00,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd000500000001db1ce275785d0d22e9653b188e8b587580002e39db281cb126c841a80bc8,0
12.35392,eth:ethertype:ip:udp:stun,4.0,STUN,20.0,0xd843,0x00,False,False,False,128.0,17.0,0x39c1,192.168.50.160,66.22.243.9,128.0,,,,,,,,,,,,,,,,,,,,,,108.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.356628,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x7208,0x02,False,True,False,56.0,17.0,0xa7dd,66.22.243.9,192.168.50.160,159.0,,,,,,,,,,,,,,,,,,,,,,139.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f481e2cdd7da700003549bede000110e190040be06f5a0e5359e25b78d993d2899e2a16f7d0b477297680a364595580e803dfa7d8321de0019eca79cbea2538e7335052ec5ac05cfe145237e7c63095c966e37340b866e3df56a21076316db3418d374bb3f8a2233dc2f6be266b166f01e69648bf7840d3ff93828c2dc1e923e97d,0
12.360458,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd1cd,0x02,False,True,False,57.0,17.0,0x46b4,66.22.243.52,192.168.50.160,216.0,,,,,,,,,,,,,,,,,,,,,,196.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7303d8324d5c00002466bede0001108e9002d657b3cd7ecb1d01c23610ab550b35d3fb30c3b6f35ef72fa4e1588fbbee1c0dc0a93daf798a762299a1ff4d1881cec2d91ca3c62f9b66a2125f95f67fe5eb16347bf34a717e6e318be08409795fb9879fb067f89648da460aa2e136c395270b8aa3780161a29a55fcf4872018e3c4d4131e365551ba3fbc540c7986ae1b1d0a8368ff52631ef1c4f1835aee920299485619b93dc2f23d0c05925c60bb9c364db66049a775828a89,0
12.360458,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xed23,0x02,False,True,False,112.0,6.0,0x7650,20.190.159.73,192.168.50.160,52.0,,,1.0,443.0,443.0,59946.0,0.0,1.0,32.0,0x0012,False,True,False,False,True,False,False,65535.0,0xa931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.360567,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xeb32,0x02,False,True,False,128.0,6.0,0x684d,192.168.50.160,20.190.159.73,40.0,,,1.0,59946.0,59946.0,443.0,1.0,1.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0xe7eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.361555,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0xeb33,0x02,False,True,False,128.0,6.0,0x6767,192.168.50.160,20.190.159.73,269.0,,,1.0,59946.0,59946.0,443.0,1.0,1.0,20.0,0x0018,False,False,False,True,True,False,False,132352.0,0x8b0d,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0x0303,1.0,,,,,,,,,0
12.372652,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x720b,0x02,False,True,False,56.0,17.0,0xa7da,66.22.243.9,192.168.50.160,159.0,,,,,,,,,,,,,,,,,,,,,,139.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f481f2cdd816700003549bede000110e09004f2df6e82ac5ac9ff44c625e0ce1a5e6863b1e87dad2d7ea97ff5fa7c0e8a4c87c9cf9a5fef72166c1ab6a5e24e473f31de77f97f317b0726d8de92725d95b8b62cdee72040b0fa15063e230d45387483233b5ee761545112015ecaeb37ae38ba40c5603449625e442e86b6da5fafc1,0
12.379314,eth:ethertype:ip:udp:stun,4.0,STUN,20.0,0x720c,0x02,False,True,False,56.0,17.0,0xa80c,66.22.243.9,192.168.50.160,108.0,,,,,,,,,,,,,,,,,,,,,,88.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.38547,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd1d3,0x02,False,True,False,57.0,17.0,0x46af,66.22.243.52,192.168.50.160,215.0,,,,,,,,,,,,,,,,,,,,,,195.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7304d832511c00002466bede0001108d9002edb945f7079765cef6df426160d97d002af4478bfff311b4e2437ee7718c55af8aad1cd7ec56d65acefad7467ec3afd745d81dbb12c77b38585f37a6ab89600902463b95c40b8fb9d9f23e4daf7353bdfd8e74ed9cf9cd1a057ccbbd0799362f236a35e8dea12760c0e78a8e203a9e67243acdcf35b44f8257855181d5c15e597906ee375fa63db7b48bfd8de2915e908c216bdceeac6b84405ec645d7a612ab3d858ab8a54233,0
12.38547,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x720d,0x02,False,True,False,56.0,17.0,0xa517,66.22.243.9,192.168.50.160,864.0,,,,,,,,,,,,,,,,,,,,,,844.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f4846de5d0e20000354abede000322c6694fe2000a32318f1500a3f4f4b822a66c057ad3afdea9a147503b0d20cd020d3c2604d0415081dd7aad55d502a9e4752d2d65228e2d282ba9681c722fabc6915a1e0f78cfbe01c098dbb59ef88bfd69d4a568668ddbb3a5df2945b790948b052b14a0775a35cc7a713febc15028c45f86defcb6daa716ef12df1485375dcb66100493d4ecd5d22302ffbf36650c45d753e0963f42409f1df04d9e75934ddaf4e93c83a2ecb6d7cba3f723715446a252e2cc23de0718c2c0d28602de14ada1eddd22b8cfe96a731a495b943074a6ab05fca4b70d29d7de5f3d1adef40c843db902134842fd27075305358e8228de3800d4375c41d12aac063d8b1dfb03e43f78fc6ab9a48ee9b60cdc913febedb7255f89edb3baaea6e25c0879a307cfcab9cbf5489e19dd0663748160b18a832b384eabfd11c7084aa4c2335b2fdc6562dfd1593b8b5ad0dea201c120548f34b7288228abe3cc99cdb8b902c80dadb6800999af49e27c3bda4034823bded894886bec291a48e0fe4391065f70ec1d7a8d1598b2d757e94470c3d90f5d3d1f6e1d0eaaa0a794e73c3534633577201a60a57c3a3f6d7230c007e5686f5f4f59fa54e7052890acd5b544fd06683231fbb7018713ff12d465e20db7fc39b3d24b5b35c830b49447850d66afd0d4de626bb7e577e04c59e10d814ed784fed391b672a8fb3a40e638bae1dccd1c71af40d5dbe8fcdab7e9fd011a8577f74599315c743d9d911a25ea7afd3e0ca5ca72610da06b791da7a22e34d6b4fca86b73b1fc5d0bde963a3ef1596438d0182058040170bc80792efd9dfa870128a9ff947c05e2346808f739dbaf3929b3d300ac0f38a8df735df2d639fa842ef62d6b243685a84f18d295cb4e850864d7c5ee3dc63b32045193c4ece6ecf3792b82d6b939ea4cf2823f5f410d709b771e52eff192906d3b0fd16c912f85782ec3dbb654ec88425151e0ae621d83b138d510c073ad90a40e327387508bebbcc69f2d425752fc2adbe77bc3ec85d40e1a8a1c107d7563514a82b511a227e218c4f81176a5923b3b796c24522571798fd585925837dbefb7037f4ad0dfd5ae1b74052d6eb8e49c06f73a174db1962adef25ad36b62ab7cdbcc7e21b44d45e7b8ff937a9b0c2ab83ea5a5548fd8,0
12.39242,eth:ethertype:ip:tcp:tls,4.0,TCP,20.0,0xbec5,0x02,False,True,False,112.0,6.0,0x9f06,20.190.159.73,192.168.50.160,1500.0,,,1.0,443.0,443.0,59945.0,1.0,230.0,20.0,0x0010,False,False,False,False,True,False,False,4194304.0,0x9b05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.39242,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xbec6,0x02,False,True,False,112.0,6.0,0x9f05,20.190.159.73,192.168.50.160,1500.0,,,1.0,443.0,443.0,59945.0,1461.0,230.0,20.0,0x0010,False,False,False,False,True,False,False,4194304.0,0xdc04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.39242,eth:ethertype:ip:tcp:tls:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:pkix1explicit:x509ce:x509ce:x509ce:pkix1implicit:x509ce:tls:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:ocsp,4.0,TLSv1.2,20.0,0xbec7,0x02,False,True,False,112.0,6.0,0xa0ab,20.190.159.73,192.168.50.160,1077.0,,,1.0,443.0,443.0,59945.0,2921.0,230.0,20.0,0x0018,False,False,False,True,True,False,False,4194304.0,0x17f8,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0x0303,,,,,,,,,,0
12.392751,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xeb34,0x02,False,True,False,128.0,6.0,0x684b,192.168.50.160,20.190.159.73,40.0,,,1.0,59945.0,59945.0,443.0,230.0,3958.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0xba19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.396554,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x720e,0x02,False,True,False,56.0,17.0,0xa7d8,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48202cdd852700003549bede000110e19004ed17e3d7a94f4d6e13e7ff325c3bc4a657a977eb3e62f36fae87533974d9c950c22ac3e333741ec89f2ef53459a3bddd91a8d87d1b486a2db8f0586fc0d666779bdbab7e97a03f4f01b6e78bf7c5e212b52d925c1e638f99c557db818df8373d81b42ce4b8979fc271fbb6967296,0
12.396666,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0xeb35,0x02,False,True,False,128.0,6.0,0x67ac,192.168.50.160,20.190.159.73,198.0,,,1.0,59945.0,59945.0,443.0,230.0,3958.0,20.0,0x0018,False,False,False,True,True,False,False,132352.0,0xdde4,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,,,,,,,,,,,1
12.405966,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd1d7,0x02,False,True,False,57.0,17.0,0x46ab,66.22.243.52,192.168.50.160,215.0,,,,,,,,,,,,,,,,,,,,,,195.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7305d83254dc00002466bede00011090900278c7d87f5c0197c97e412980713ed7dcc9e98b7c431d349ce29e1fda3740cf1816feb7875e358ba01bb9019fa7f9a179158815fdd228bca6f145e56bea29ee36401e1419a3345c0f9a966da36a3e15b56c163faf85e5917e4c27958fbfa9b3923bf05dec1371b180bbc4f26201167b91b54c2c2f50e94dbcd76e6bab6d10ae4cdda0321682ba23eb835f3ff75d1f878e72184ee5e6a2f81252ce703539c510bb2c67664a348f03,0
12.411843,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x7210,0x02,False,True,False,56.0,17.0,0xa510,66.22.243.9,192.168.50.160,868.0,,,,,,,,,,,,,,,,,,,,,,848.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f4856de5dcd60000354abede000322c683c8e20007bc318f16008c554db1c1e3c335455de97cb794b1c393a230f3c8f27dcf1e7233b2e2d8fb52943cf9bab6f72d721183c555ad9d46fdec3dd24855f3817a934c7f58716c15717a71f40fb6d94cc441815dbfa59ee29c7dd65e958a7b5c07ae1a6712dd2d83689b4334e4a1c8bfaf9f2fd51a5f30f83af0095637e973ccce57598dd1b0c94b99dce48298df0abb0321ba8da45da82728de603b4df1c5db8122c4c5999422e02096ca9e03231928cf2bccd1ca503130c375a2de637f45a921be536dc59ff6dc9462ffc575335e62ae41a9a111ab6dc911eb103fdd379a391a3c39cd8505b48742d554565f32be120ba9da46a9d3a868387051b3a9ece708765107bc070a242f4eb0f39765f3ee7301c645fdd0711fb988b3bdef18116f4f4c5ba149cac3f9ce52b1f9ca453dcce05cd6a12903881c04ff3d6d8ba8c3857f167a856fabe0671842b5612389885700ca07a46e877cacd2dc501b099a934bc3a96fc25e1f73555ec5c809cb8c065d72e6cddbc55e6e128b6cebaeb752c8d695e0921fc37f6e5887d387f59b95c173cc0eb59ed82d18c18acead232272dd50dd03a1fe999a0acb0610ddc9096c2253a1577df4d65cf58619f9836f29a575eab4d373014645b7a869a9e819a8320f58fd2c54f134e90599612c1e9b0e6bc2233af531ac72ef3d8f7c1d8a9d081d5591232ab8f8e3ffa4312a8600c90bdb4a2e250a25ea99904f690f9d275a6fdde40aa51d72a878cb64e0998213c7790e2b3aef77a4076b27632a62597f481689837272deda0c6a0fcf0c8e427a348c1e36edd3a029521250a21a9e249e6a05427197b260eb98b37a06441baa51a3d18d2bf0a6b24b7efe8280943b8b8bfff8bf687f4fc31e0aeef2016987ca7bdd06c449e94223c84bcd88d221bd1666151e783e5a4fec7be4759091870ec138c559eb722c488db84b8f4d224f733a9c9c61cf0d6f6f3c08e8b14d6fb6124cfa65a67c16adc1a02b2d5251621ad61638d3dca9246ded2d9518e3b574090de93c8337f6c2198ae4f93854ccf89daf5b9412c19284b4fa57768706d213f36a55b045ecd2b68b09df964c6f99182a7880e7744df1ed17792e733ae572b2baf2ffe3ea814b20555a8b7c4f013a61e924e62a4b45ca610cf668b468e291,0
12.411843,eth:ethertype:ip:tcp:tls,4.0,TCP,20.0,0xed24,0x02,False,True,False,112.0,6.0,0x70a7,20.190.159.73,192.168.50.160,1500.0,,,1.0,443.0,443.0,59946.0,1.0,230.0,20.0,0x0010,False,False,False,False,True,False,False,4194304.0,0x476e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.411843,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xed25,0x02,False,True,False,112.0,6.0,0x70a6,20.190.159.73,192.168.50.160,1500.0,,,1.0,443.0,443.0,59946.0,1461.0,230.0,20.0,0x0010,False,False,False,False,True,False,False,4194304.0,0xf97c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.411843,eth:ethertype:ip:tcp:tls:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:pkix1explicit:x509ce:x509ce:x509ce:pkix1implicit:x509ce:tls:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:ocsp,4.0,TLSv1.2,20.0,0xed26,0x02,False,True,False,112.0,6.0,0x724c,20.190.159.73,192.168.50.160,1077.0,,,1.0,443.0,443.0,59946.0,2921.0,230.0,20.0,0x0018,False,False,False,True,True,False,False,4194304.0,0x2d3c,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0x0303,,,,,,,,,,0
12.412168,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xeb36,0x02,False,True,False,128.0,6.0,0x6849,192.168.50.160,20.190.159.73,40.0,,,1.0,59946.0,59946.0,443.0,230.0,3958.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0xd791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.414798,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x7211,0x02,False,True,False,56.0,17.0,0xa7ce,66.22.243.9,192.168.50.160,165.0,,,,,,,,,,,,,,,,,,,,,,145.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48212cdd88e700003549bede000110e0900416aa07ae7df09247c6fa2a08ceb4ef276bb7c4ea018a4a275160a3f60c73a38db8e402f186da400a70ef46d7ae40f2d63c6881db8e77e9e788dd54409f0d42bca805f4925f891e01722893be1700e8d96dfa9aceeba0e117b13ef2909b3ed89eb1ad824d7dc46beb8ffeff6b1afa1f6022df59eace,0
12.415062,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd844,0x00,False,False,False,128.0,17.0,0x39fe,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd000500000001331b225ca34f1b2abdf76d59038ecb9180002e3a2d7a31438ad0c2c57b32,0
12.416128,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0xeb37,0x02,False,True,False,128.0,6.0,0x67aa,192.168.50.160,20.190.159.73,198.0,,,1.0,59946.0,59946.0,443.0,230.0,3958.0,20.0,0x0018,False,False,False,True,True,False,False,132352.0,0x31bc,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,,,,,,,,,,,1
12.429245,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd1d8,0x02,False,True,False,57.0,17.0,0x469f,66.22.243.52,192.168.50.160,226.0,,,,,,,,,,,,,,,,,,,,,,206.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7306d832589c00002466bede0001109090022b15e01770d194bdf14c8804e2de9627c7ea754a4e8d84c0b3f21318380d4aebc2823cd0e67372ed70db4297bf37fdcd48c0d1cc8c35ac9bef5bbbda4c7654b53c02203a56aff47578c43c71c2120007f2b098c16f3ef557e6e48a99a795ab43d63f27ba1e248c7191962fdc0c4e1d9300ef8113c5445f235c1cca1d9d529f71fed2a88e0947a536b4e0aa75751b0065d0b87840a6d27ae208923b2832869212cb53100a86e09231cac42a0d0ebe469e1cdb,0
12.440516,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x7213,0x02,False,True,False,56.0,17.0,0xa7d2,66.22.243.9,192.168.50.160,159.0,,,,,,,,,,,,,,,,,,,,,,139.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48222cdd8ca700003549bede000110e190045bac6c27063750d6be888fcbf524cf39ef8017de647b50469867a81da2da39de27de18577bf98f17129995b5c88fb81bb96f7580fd65174a0a56ae4971eb3a88b2579ea58690d33d52c2b81a21ff78f20ddf0131923dc32d1641eb3cd2aafeb5b807af8367033ec18763f21fe17d05,0
12.440516,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0xbec8,0x02,False,True,False,112.0,6.0,0xa484,20.190.159.73,192.168.50.160,91.0,,,1.0,443.0,443.0,59945.0,3958.0,388.0,20.0,0x0018,False,False,False,True,True,False,False,4194048.0,0x8af1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1
12.441482,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0xeb38,0x02,False,True,False,128.0,6.0,0x6730,192.168.50.160,20.190.159.73,319.0,,,1.0,59945.0,59945.0,443.0,388.0,4009.0,20.0,0x0018,False,False,False,True,True,False,False,132352.0,0xe83d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.441541,eth:ethertype:ip:tcp:tls,4.0,TCP,20.0,0xeb39,0x02,False,True,False,128.0,6.0,0x62a6,192.168.50.160,20.190.159.73,1480.0,,,1.0,59945.0,59945.0,443.0,667.0,4009.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0x4add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
12.441541,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xeb3a,0x02,False,True,False,128.0,6.0,0x62a5,192.168.50.160,20.190.159.73,1480.0,,,1.0,59945.0,59945.0,443.0,2107.0,4009.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0x3cfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.441541,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xeb3b,0x02,False,True,False,128.0,6.0,0x62a4,192.168.50.160,20.190.159.73,1480.0,,,1.0,59945.0,59945.0,443.0,3547.0,4009.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0x9cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.441541,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xeb3c,0x02,False,True,False,128.0,6.0,0x62a3,192.168.50.160,20.190.159.73,1480.0,,,1.0,59945.0,59945.0,443.0,4987.0,4009.0,20.0,0x0010,False,False,False,False,True,False,False,132352.0,0x9e60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.441541,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0xeb3d,0x02,False,True,False,128.0,6.0,0x645d,192.168.50.160,20.190.159.73,1037.0,,,1.0,59945.0,59945.0,443.0,6427.0,4009.0,20.0,0x0018,False,False,False,True,True,False,False,132352.0,0x74d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12.444058,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd1dc,0x02,False,True,False,57.0,17.0,0x469a,66.22.243.52,192.168.50.160,227.0,,,,,,,,,,,,,,,,,,,,,,207.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7307d8325c5c00002466bede00011092900249595937a054aff643b2c0af809239d27bed5ce7dfebb53495034d10536cb29580b56e472d483d5abebbc92552d0c8519a920464c896f998e2cc61468d48690882dc48036dccae36e96c05a66def1658ae071fd12b8ab60c9a9bc13ad06df7f6344e1dae88dcf82b194c767239e19a24a2a3e6715298257650ea098a0fb44a1a41b6cb043b27964f17ad89fe6764870e753640aec52e281fdd4fa29b927c3fe03f9d2c25e4d3abd00a7683ed93b678e3b3597d,0
